Id,SalePrice
2735,141015.01344822205
2736,144436.35781263298
2737,125779.93006693594
2738,136399.78462976537
2739,159381.24915223362
2740,134331.88749962224
2741,148897.1885905327
2742,152858.50967841677
2743,146376.15887266098
2744,143577.07220296407
2745,137813.9591500609
2746,132197.35215763046
2747,158441.17403662865
2748,124014.20849670484
2749,130679.55340070637
2750,136115.09917214024
2751,126070.17209436551
2752,246804.93474650613
2753,153641.2144480072
2754,184664.44607682634
2755,127688.18064205053
2756,95960.50094252222
2757,77183.06519552744
2758,92271.67004246502
2759,155078.26593620086
2760,141383.34657923295
2761,143425.2818166151
2762,150575.04594502342
2763,183938.40324396404
2764,170410.1545264193
2765,264805.82539657777
2766,143667.17592237337
2767,90356.81730561932
2768,126742.14855643129
2769,128900.26435039224
2770,161984.05923427935
2771,123974.6821831676
2772,129383.53999160024
2773,142921.74835843313
2774,139466.63588577483
2775,139764.30626019134
2776,149638.4397440042
2777,151119.39788290497
2778,133741.59692109123
2779,124515.73511475069
2780,109860.21510369022
2781,103977.18301140954
2782,105342.39406783192
2783,108558.0047410109
2784,130978.46732237411
2785,137688.65473897711
2786,83421.99779178573
2787,118733.69522169366
2788,93037.22437674872
2789,213835.56784896628
2790,94105.34720804625
2791,119809.18404268495
2792,84525.66843281616
2793,156654.50007296895
2794,106131.92594140834
2795,114697.15935632837
2796,105295.84100604714
2797,179278.93030092632
2798,128290.09936890523
2799,116219.91535264383
2800,80342.22031857062
2801,113803.36791354773
2802,145648.08035652013
2803,151064.3945507804
2804,148085.71436445662
2805,95788.18956229983
2806,95320.97558292226
2807,154373.96148113548
2808,144527.76337388123
2809,129746.73756311423
2810,141345.37017958373
2811,158153.33572379086
2812,143587.09639503053
2813,149859.50534852775
2814,158252.12549053328
2815,98138.01085806175
2816,250438.2510645252
2817,138173.18485529925
2818,131721.62987161204
2819,179090.48584105197
2820,132410.7937465774
2821,105942.87760664406
2822,182909.46721898686
2823,216566.64356159762
2824,178831.40564309809
2825,154595.76298850006
2826,134706.35751545854
2827,146872.3209083336
2828,202874.22977145406
2829,168839.18227837567
2830,231273.75316198802
2831,192974.7823612459
2832,216051.4120194386
2833,288882.09985591384
2834,216512.1562562381
2835,217790.69056221444
2836,195703.58843302864
2837,168186.6723813627
2838,146728.77901875175
2839,180923.03170791973
2840,195918.5646884244
2841,204160.23963948723
2842,214382.51400771705
2843,148352.166773944
2844,153909.28536218617
2845,123676.12695679223
2846,210022.482140213
2847,190268.0369019212
2848,222687.7710662183
2849,211910.7323009126
2850,285842.8553121622
2851,234597.35404588774
2852,227156.1140989021
2853,238450.0685200194
2854,141585.656141315
2855,197760.33274127054
2856,208669.31535192873
2857,195251.46487250933
2858,194619.09476187493
2859,147193.89291606785
2860,128689.99767733594
2861,132807.56881501793
2862,195238.72445383616
2863,122391.80860375398
2864,254177.23481412182
2865,142694.88998485892
2866,138335.04198578635
2867,102360.9115152099
2868,118117.84304574609
2869,126899.15106406063
2870,162772.6987651396
2871,116025.52273077234
2872,69496.06780359923
2873,106336.54077145019
2874,144512.75040266642
2875,115312.79076905061
2876,158458.56156787038
2877,144713.21481609874
2878,169225.36369335555
2879,148483.260831812
2880,110117.27096029861
2881,147733.71116010702
2882,163737.96521942972
2883,174090.8503809457
2884,183147.43222172736
2885,178630.98811653847
2886,192866.17388451687
2887,104129.32295173215
2888,130189.00804837425
2889,70698.70491042649
2890,97499.49059200878
2891,132734.80598971265
2892,64370.4387664027
2893,110524.50931851554
2894,65614.98688177989
2895,318632.478212898
2896,290801.9901185463
2897,195704.62348181722
2898,148024.15494803656
2899,234943.6920026812
2900,157665.64472570008
2901,192965.81940412315
2902,185073.6925458921
2903,336653.61212766566
2904,354964.8390722846
2905,113419.44736154367
2906,198872.6425274363
2907,115375.2671545474
2908,126377.3973223082
2909,142013.96685244958
2910,88721.19721364003
2911,91225.1906341459
2912,150056.23112917863
2913,93757.01711162907
2914,88337.1982767189
2915,88538.7054451777
2916,92534.77478172083
2917,153526.24239284263
2918,117706.07578915825
2919,221968.7714090361
